SiteCode,RefCode,Country,State,Municipality,Locality,Latitude,Longitude,Precision,Vegetation,VegType,Ecoregion,Domain,Elevation,1kmAlt,MeanAnnTemp,MeanAnnRain
BFA630,BFR158,Jamaica,Saint Catherine Parish,Saint Catherine Parish,"Saint Catherine, Cave a Lluidas Vale",18.032844,-77.05558,Not Precise,,,,,,,,
BFA631,BFR158,Jamaica,Saint Catherine Parish,Saint Catherine Parish,"Saint Catherine, Riverhead Cave",18.032844,-77.05558,Not Precise,,,,,,,,
BFA632,BFR158,Lesser Antilles,Saint Martin ,Saint Martin ,St. Martin Island,18.041341,-63.07119,Not Precise,,,,,,,,
BFA633,BFR158,Mexico,Chiapas,Pichucalco,"4 km NE., Pichucalco",17.532425,-93.078542,Precise,,,,,,,,
BFA634,BFR158,Mexico,Chiapas,Palenque,Ruinas de Palenque,17.495058,-92.030191,Precise,,,,,,,,
BFA635,BFR158,Mexico,Jalisco,El olvido,"Rancho La Venta, 6.7 miles N., 14 miles W., Tequila",20.976164,-103.615673,Precise,,,,,,,,
BFA636,BFR158,Mexico,Jalisco,Atenquique,"Salisco, 2.6 miles SW, Atenquique.",19.503439,-103.473311,Precise,,,,,,,,
BFA637,BFR158,Mexico,Quintana Roo,San Miguel de Cozumel,Pueblo Nuevo,20.456867,-86.959389,Precise,,,,,,,,
BFA638,BFR158,Mexico,Veracruz,Potrero Viejo,"Patrero Viejo, near Veracruz",18.876423,-96.84448,Precise,,,,,,,,
BFA639,BFR158,Mexico,Yucatan,Chichen Itza,"Cenote Seco, E., Chichen Itza",20.678717,-88.566216,Not Precise,,,,,,,,
BFA640,BFR158,Mexico,Yucatan,Chichen Itza,Chichen Itza,20.67911,-88.568388,Precise,,,,,,,,
BFA641,BFR158,Mexico,Yucatan,Chichen Itza,"Gruta de Balankanche E., Chichen Itza",20.657822,-88.534627,Precise,,,,,,,,
BFA642,BFR158,Mexico,Yucatan,Maxcanú,Oxkintok Cave,20.559925,-89.952626,Precise,,,,,,,,
BFA643,BFR158,Mexico,Yucatan,Piste,Pisté,20.559925,-89.952626,Precise,,,,,,,,
BFA644,BFR158,United States,Puerto Rico,Aguas Buenas,"Aguas Buenas Cave, near Aguas Buenas",18.256899,-66.102944,Not Precise,,,,,,,,
BFA645,BFR158,United States,Puerto Rico,Isla Caja de Muertos,Caja de Muertos,17.895064,-66.517922,Precise,,,,,,,,
BFA646,BFR158,United States,Puerto Rico,San German,Cave near San German,18.074549,-67.036063,Not Precise,,,,,,,,
BFA647,BFR158,United States,Puerto Rico,Corozal,Corozal,18.341011,-66.317427,Not Precise,,,,,,,,
BFA648,BFR158,United States,Puerto Rico,Mona island,Mona Island,18.082905,-67.892747,Precise,,,,,,,,
BFA649,BFR158,United States,Puerto Rico,Canóvanas,"Nuclear Centre Field Station, Luquillo Forest, El Yungue Rangue",18.321268,-65.819926,Precise,,,,,,,,
BFA650,BFR158,United States,Virgin Island,Saint Croix,"St. Croix, Mt. Stewart Estate",17.724596,-64.834799,Precise,,,,,,,,
BFA651,BFR158,United States,Virgin Island,Saint John,St. Jhon,17.759117,-64.75194,Precise,,,,,,,,
BFA652,BFR158,United States,Virgin Island,Saint John,"St. John ½ mile south E., 2/5 mile W.",17.75612,-64.75092,Precise,,,,,,,,
BFA653,BFR158,United States,Virgin Island,Saint John,"St. John, Cruz Bay",18.327565,-64.792602,Precise,,,,,,,,
BFA654,BFR159,Colombia,Santander,San Gil,El Hoyo de Pajaros near San Gil,6.48868,-73.039184,Precise,,,,,,,,
BFA655,BFR160,Brazil,Pará,Itaituba,"Trail to cataracts, Rio Tapajos, Parque Nacional da Amazonia, Uruá",-4.378968,-56.780347,Not Precise,,,,,,,,
BFA656,BFR161,Colombia,Caldas,Manizales,"Ecoparque Alcázares-Arenillo, located in the southwestern region of municipality of Caldas",5.066666667,-75.53333333,Precise,pastures and gardens with ornamental plants,,,,1830,,,
BFA656,BFR161,Colombia,Caldas,Manizales,"Jardin Botanico de la Universidad de Caldas, southeast Manizales",5.066666667,-75.51666667,Precise,It is forested predominantly with trees of the species Quercu,,,,2150,,,
BFA656,BFR161,Colombia,Caldas,Manizales,Recinto del Pensamiento “Jaime Restrepo Mejía” located in eastern Manizales,5.033333333,-75.43333333,Precise,primary reforesta­tion,,,,2250,,,
BFA656,BFR161,Colombia,Caldas,Manizales,"Ecoparque Los Yarumos, located in northeastern Manizalez",5.06274,-75.48239,Precise,secondary regenera­tion,,,,2153,,,
BFA666,BFR162,United State,Oklahoma,Greer County,"Cave located, 2 miles west and 1 mile south of Reed",34.884357,-99.731049,Precise,,,,,,,,
BFA667,BFR163,Mexico,Veracruz,Xalapa/San Andres Tlanelhuayocan,Forest fragment and shade-cofee plantations in a mountainous region of Central Veracruz,19.50902778,-96.95083333,Not Precise,"mosaic of pastures with varying degrees and shade-coffee plantation with small secondary forest patches (8–16 ha) of different successional stages 
of disturbance",,,,1400,,,
BFA668,BFR164,Brazil,Acre,Rio Branco,"Parque Zoobotanico, Campus universitario da Universidade Federal do Acre",-9.957222222,-67.87361111,Precise,,,,,NA,,,
BFA669,BFR165,Lesser Antilles,Sint Eustatius,Oránjestad,"swimming pool, kings well",17.48586111,-62.99088889,Precise,,,,,,,,
BFA670,BFR165,Lesser Antilles,Sint Eustatius,Oránjestad,Mango tree next to airfield,17.49041667,-62.98547222,Precise,,,,,,,,
BFA671,BFR165,Lesser Antilles,Sint Eustatius,Oránjestad,"swimming pool, Old Gin House",17.48202778,-62.98730556,Precise,,,,,,,,
BFA672,BFR165,Lesser Antilles,Sint Eustatius,Oránjestad,"The Quill, rim of the crater",17.47836111,-62.96530556,Precise,,,,,,,,
BFA673,BFR166,Costa Rica,Provincia  Limón,San Carlos de Pacuarito,"Río Madre de Dios, Finca La Lola",10.127274,-83.361957,Not Precise,,,,,,,,
BFA674,BFR166,Costa Rica,Provincia  Puntarenas,Agua Buena,"Km 15 ESE Potrero Grande, Gromaco",9.048179,-83.046384,Precise,,,,,,,,
BFA675,BFR166,Costa Rica,Provincia  Puntarenas,Monte Verde,"Río Guacimal, Monte verde",10.274968,-84.82551,Not Precise,,,,,,,,
BFA676,BFR166,Costa Rica,Provincia  San José,San Pedro,"San Pedro de Montes de Oca, Universidad de Costa Rica",9.936833,-84.050602,Precise,,,,,,,,
BFA677,BFR166,Costa Rica,Provincia  San José,Quepos,"Río Damas, km 14.5 N. Quepos",9.493242,-84.213375,Not Precise,,,,,,,,
BFA678,BFR167,United States,Kansas,Pittsburgh,Storm sewer in Pittsburgh,37.410884,-94.70496,Not Precise,,,,,,,,
BFA296,BFR168,Brazil,Mato Grosso do Sul,Campo Grande,Instituto de Pesquisa São Vicente (IPS),-20.38569444,-54.608,Precise,"cerrado sensu stricto, cerradăo, and riparian forest",Semideciduos forest,Cerrado,Atlantic Forest,NA,648,22.8,1466
BFA679,BFR169,United States,Colorado,Saguache County,Saguache County,38.001911,-106.345342,Not Precise,,,,,,,,
BFA680,BFR170,Peru,Talara,Tamarindo,"At 12.9 km N of Tamarindo, La Brea, province of Talara, deparment of Piura",-4.766416667,-80.99152778,Precise,Woodland savannah,,,,,,,
BFA681,BFR171,United States,Texas,Terlingua,Big Bend National Park,29.249861,-103.250164,Not Precise,,,,,,,,
BFA681,BFR171,Mexico,Coahulia,Norias de Boquilla,"Los Norias, about 12 mi S of the park (Big Bend National Park)",29.07263,-102.838053,Not Precise,,,,,,,,
BFA681,BFR171,Mexico,Coahulia,Boquillas del Carmen,"high Fronteriza Mountains, about 28 mi SE of the park (Big Bend National Park)",29.218182,-102.806989,Not Precise,,,,,,,,
BFA682,BFR172,United States,Oklahoma,Major County,Lake Cave: Two hundred yards east of Conner's Cave.,36.333192,-98.854885,Precise,,,,,,,,
BFA683,BFR172,United States,Oklahoma,Woods County,"Marehew Cave: Thirteen miles north, three miles east of Camp Houston",36.992611,-99.042519,Not Precise,,,,,,,,
BFA684,BFR172,United States,Oklahoma,Major County,"Griever Creek Cave: Three miles east, four miles south of junction of U.S. Highway 281 and Oklahoma State Highway 15",36.364125,-98.830666,Precise,,,,,,,,
BFA685,BFR172,United States,Oklahoma,Woodward County,"Icebox Cave: Six miles south, seven and one-half  miles west of Freedom ",36.670226,-98.978094,Precise,,,,,,,,
BFA686,BFR172,United States,Oklahoma,Major County,Vickery Caves: Numbers 1 and 2. Two and one-half miles west of junction of U.S. Highway 281 and Oklahoma State Highway 15,36.423249,-98.842709,Precise,,,,,,,,
BFA687,BFR172,United States,Oklahoma,Major County,"Conner's Cave: Five miles south, two miles east of juntion of U.S. Highway 281 and Oklahoma State Highway 15",36.333231,-98.856986,Precise,,,,,,,,
BFA688,BFR172,United States,Oklahoma,Woodward County,"Selman's Cave: Four miles south, seven miles wet of Freedom on Trader's Creek ",36.705213,-99.244065,Precise,,,,,,,,
